city,date,time,product_name,image_url,content_below_name,pieces,offer_percentage,actual_price,selling_price,delivery_time,ad_status,which_product
Jayanagar 560041,21-12-2025,12:27:08 PM,Gillette Classic Foam Shave Regular Lathers Quickly & Hydrates,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/12/4/cdc230c5-08c4-45e1-b465-0dcfc9b9b115_9779_1.png","Quick lather, classic clean shave",418 g,,,,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,Gillette Mach3 Shaving 3Bladed Cartridges And Pre Shave Foam Classic Sensitive Skin,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/e3044195a28af6742c957411cb77a87c",Classic sensitive shaving combo,1 combo,6,1730,1614,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,Gillette Mach3 Men’s Razor with 2 Cartridges,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/4/17/cf6e02c7-a3e3-415c-9e5c-c39ba08cb3bf_10888_1.png",3-blade razor for a smooth and clean shave,1 Piece,8,437,402,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,AZAH Face Razor For Women (Pack Of 3),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/8/7/7bc37283-c39a-47ce-bc56-3f9a94b5323a_509809_1.png","Smooth Skin, Reusable Razor. 3-pack for ultimate convenience.",3 pieces,20,119,95,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,Gillette Proglide Mens Grooming Razor With Flexball Technology,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/20/bed24922-aa34-4971-b66e-4844a4be2b1a_21461_1.png",Precision razor with Flexball technology,1 pack,5,575,546,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,Gillette Fusion Shaving 5 Cartridges & Classic Foam Shave Lathers Quickly & Hydrates,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/524743c13a59b0f632115d56979ffe3b",Smooth shaving combo with 5-blade cartridges,1 combo,4,2012,1926,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,Furr By Pee Safe Safe Reusable German Blade Face Razor For Women,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/14/992d6534-55ec-4924-9860-c5bfad047d5d_91968_1.png",Face razor with precision German blade,1 Piece,10,99,89,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,Gillette Mach3 Shaving Cartridges & Classic Foam Shave Regular Lathers Quickly & Hydrates,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/9f56d9947a09491b746b751d1094dacf",Blades & Foam for Smooth Shaving,1 combo,6,1745,1629,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,Gillette Fusion Shaving 5-Bladed Cartridges (Pack of 6),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/11/11/0720545f-a45b-472b-92eb-8f28884bca6f_21459_1.png",Precision shave with 5-blade cartridges,6 pack,4,1722,1636,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,Sanfe Reusable Eyebrow Touch Up Hair Removing Face Razor For Women,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/12/20/8fab16ea-bbe3-402a-a4d7-f20fee928bda_79027_1.png","Precise Shaping, Reusable Razor.",3 units,8,99,91,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:08 PM,Gillette Mach 3 Shaving Blades & Classic Foam Shave Regular Lathers Quickly & Hydrates,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/f7bbb876d02bf1e7bdb67d98870566ac",3-blade razor with hydrating foam,1 combo,3,1180,1135,11 MINS,Organic,Bombay Shaving Company Classic Safety Razor
Jayanagar 560041,21-12-2025,12:27:41 PM,Himalaya B Vitamin C Blueberry Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/7/27/1449a050-4197-40af-820d-13d3c977fccb_facewash_RAY6VPJC6K_MN.png",Antioxidant-rich face wash for brighter skin,100 ml,17,209,173,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Himalaya Natural Glow Kesar Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/2/26/a6c2196b-b0a9-4883-9b06-43b07d25d1b9_62028_1.png",Brightening face wash with saffron for glowing skin,150 ml,17,279,229,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Himalaya Purifying Neem Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/21/bc908fc2-ec2a-4a6a-bc67-57db82b3e763_1319_01.png",Applied for Anti-acne & Pimples,100 ml,12,189,166,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Cetaphil Gentle Skin Cleanser Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/6/ac0bf488-adda-419b-83f0-1708d9b3e5dd_64716_1.png",Gentle face cleanser for daily use,125 ml,11,429,378,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Parachute Pure Coconut Oil,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/4/2/6e299a16-3ee1-4ce3-b590-57f78135d7c0_hairandbodyoils_K8167JQB2X_MN.png",Pure and natural coconut oil,200 ml,5,155,147,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Lux Shower Gel Black Orchid Fragrance & Juniper Oil Bodywash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/17/ee26a6c2-9b67-431f-90e4-be91859f8da1_17782_1.png",Luxurious bodywash with orchid and juniper,245 ml,,,,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,"Chemist At Play Exfoliating Body Wash | Shower Gel with 4% Lactic Acid, Salicylic Acid","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/4/11/a88026ce-16df-4fb5-83f5-a2b39885b5fb_63434_1.png",Gentle Body Cleanser with Lactic & Salicylic Acid,236 ml,15,399,339,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Minimalist Salicylic Acid Face Wash For Acne & Oil Control,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/9/9/bc90786f-f699-4d09-8a45-a7cf3294cfdc_18467_1.png",2% Salicylic Acid Face Wash For Acne & Oil Control,100 ml,5,299,284,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,O3+ Brightening & Whitening Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/5/27/e3f1bf4c-43d6-454e-8326-b42628eee88e_815636_1.png",,100 ml,7,485,451,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Biotique Fruit Brightening Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/5/25/c5338cec-faf7-4b88-b007-6fe8e55227e4_facewash_K360L8T2CA_MN.png",Brightening face wash with fruit extracts,200 ml,26,320,234,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Everyuth Naturals Brightening Lemon & Cherry Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/5/17/3d292b0a-be81-4ad9-9341-5b0e91b86acf_facewash_XS16HPWM7D_MN.png",Brightening face wash with citrus extracts,150 g,39,225,137,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Biotique Fruit Brightening Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/3c2208591ca1299a9bf813d2c9ea0e06",Ayurvedic blend for radiant skin with fruit extracts,150 ml,10,250,225,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Simple Kind To Skin Refreshing Facial Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/6/6/a23d88a8-ee26-4692-aabb-93bc6edbf4db_941485_1.png",,100 ml,10,275,247,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Himalaya Purifying Neem Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/21/59c22e93-d9c4-4778-828d-264bff4c28be_45133_01.png","Purifying Cleanse, Neem Power.",400 ml,25,599,449,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Pears Pure & Gentle Body Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/10/24/2a39f084-a42f-4788-bfa9-b7adc9d11a26_4063_1.png",Gentle body wash with glycerin,250 ml,12,140,122,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Himalaya Purifying Neem Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/21/115c41b1-7116-4470-afcc-81c4e040446e_95149_01.png","Purifying Cleanse, Neem Power.",300 ml,18,549,445,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,"Garnier Men, Face Wash, Brightening & Anti-Pollution, Turbobright Double Action","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/21/f624b259-53a0-4f29-8848-a1b0483c57a7_9353_1.png","Deep Cleanse, Oil Control.",100 g,35,319,207,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Himalaya Purifying Neem Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/21/df1c3b57-6d59-4cf2-b5aa-ba6f93154af7_1320_01.png","Purifying Cleanse, Neem Power.",200 ml,18,449,368,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Clean & Clear Foaming Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/ixavngmca1fvckii5b38","Deep Cleanse, Foaming Formula.",100 ml,8,199,183,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Pond's Bright Beauty Spot-less Glow Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/5/15/2feb12ce-fc27-4d38-8d3b-35a2dfbf010b_facewash_2DWIH9264C_MN.png",Spotless glow facewash with vitamins,50 g,,,,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Himalaya Purifying Neem Foaming Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/3/21/3d0afdf5-a858-4f6a-8f77-e0cca792e82f_3801_1.png",,150 ml x 2,14,550,472,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Wow Skin Science Brightening Vitamin C Foaming Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/8/12/821f9d2c-c339-4a68-97e0-ca194dac1fa2_8296_1.png",Foaming Face Cleanser with Built-In Brush | Brightens & Tones Skin,150 ml,17,399,331,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,"L'Oreal Paris Moisture Sealing Conditioner, With Hyaluronic Acid, For Dry & Dehydrated Hair, Adds Shine & Bounce, Hyaluron Moisture 72H (Packaging Might Vary)","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/3c69d8353fd1be38d2d7a05a3f649c76",Deeply hydrating conditioner for dry & dehydrated hair,180 ml,30,299,209,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Lakme Blush & Glow Strawberry Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/7/12/73a39484-4efd-4111-9c23-6c138b3fce11_facewash_0WBHZOZLFW_MN.png",Gentle glow face wash with strawberry,100 g,24,269,202,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,mCaffeine Brightening Raspberry Rush Body Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/4/76557edd-5743-41c1-8f68-91da77eaf32c_647030_1.png",Fragrant body wash for glowing skin,300 ml,15,399,339,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Dove Deeply Nourishing Body Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/8/26/79eb8982-5b43-409f-8e26-25346b5c2edd_8920_1.png","Soft, nourishing wash for smooth skin",800 ml,30,560,392,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Himalaya Oil Clear Lemon Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/2/26/26c25f7d-0d76-454c-8a9d-7369bb6b6cdc_88371_1.png",Cleanses oily skin with refreshing lemon.,200 ml,18,399,327,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Plum Saffron & Papaya Glow Bright Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/5/23/058ab1e0-a330-42de-9ccf-83517fa5b5f2_facewash_P9J13AI3XM_MN.png",Brightening face wash for radiant skin.,100 ml,12,275,242,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,"Nat Habit Skin Brightening Ubtan Face Wash For Women & Men, 100% Natural","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/12/1/9db11c85-7b64-4635-b6fd-240a33583420_697977_1.png",100% natural ubtan face cleanser for radiant skin.,100 g,2,274,266,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,"Chemist At Play Brightening Body Wash - 3% Vitamin C + Niacinamide, Shower Gel","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/7/18/9879621b-8b53-4c39-871d-2605fb6a1b51_soapsandbodywash_F2HWVFNQ6P_MN.png",Brightening body wash with niacinamide,236 ml,20,349,279,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Himalaya Poll Detox Charcoal Face Wash,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/11/30/f2cfedad-6670-47c0-b534-466739bfa7fb_134857_1.png",Detox face wash with charcoal for pollution defense,100 g,15,220,185,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Jayanagar 560041,21-12-2025,12:27:41 PM,Garnier Acno Fight Anti-Pimple Face Wash for Men,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/3/c519707c-50a3-4771-a841-147414c5389b_176_1.png",Applied for Anti-acne & Pimples,100 g,35,299,194,11 MINS,Organic,Himalaya Brightening Blueberry Face Wash
Kukatpally 500072,21-12-2025,12:30:05 PM,Mangaldeep 3 in 1 Agarbatti Premium quality charcoal free Long lasting fragrances,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/4/24/96f66387-ed8d-40f8-80f4-1805e12200ba_poojaneeds_QP2ADLFNUI_MN.png",Charcoal-free agarbatti with long-lasting fragrance,106 g,15,65,55,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,Mangaldeep Scent 3 in1 Incense Pack,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/4/4/c13cac9b-03c1-4413-9f07-692a41b48226_80710_1.png",Invigorate Your Senses with Long-Lasting Aroma,213 g,12,125,110,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,Mangaldeep Scent Radiance Burst - Luxury Incense Sticks,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/11/20/647d086a-e040-4a27-bc55-465a473154f6_462812_1.png",,40 Sticks,12,225,198,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,"Mangaldeep Chandan 3 In1 Agarbatti Classic Chandan, Rose Chandan & Jasmine Chandan","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/4/24/c870f1f0-625e-4379-a3b9-7b46761ee005_poojaneeds_28BKHOZNVI_MN.png","Fragrant Trio of Classic Chandan, Rose & Jasmine Incense",226 g,12,125,110,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,"Homelites Matchbox (5 Pieces, Small)","https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/ec26dc129444d099b9c38c63bd56223e",Reliable matchsticks for everyday or pooja use,1 box,10,10,9,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,Shubhkart Darshana Camphor Puja Oil,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/11/18/344b3dc3-0ed4-4f53-85f5-bae3402d374e_25939_1.png",Pure Camphor Oil for Spiritual Rituals,450 ml,15,108,91,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,Mangaldeep Sandal Agarbatti,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/f158c3690db13ceecc5a2ae86b8bd0ca",Sandalwood-scented incense sticks,1 pack,10,65,58,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,Shubhkart Nirmal 3 In 1 Premium Agarbatti,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/11/27/b97f755b-81e0-4169-bfd1-fd1665893c73_927663_1.png",Premium agarbatti combo with 3 divine fragrances,110 g,27,65,47,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,Cycle Pure Naivedya Cup Sambrani,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/8/13/742db789-4b8c-4406-93bc-3de641674471_589212_1.png",Sambrani incense in cup form for pure and divine ambiance,15 pieces,5,90,85,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,OM BHAKTI Camphor (Small),"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/7/28/eab80570-5f4b-46fa-bc98-b9165b5a1fb8_51604_1.png",Small-size pure camphor tablets for puja,1 pack,5,59,56,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,Home Light Big Matchbox,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/4d015abd268168e6844629d882eab104",Large safety matchbox ideal for lighting diyas or candles,1 box,20,10,8,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,OM BHAKTI - Pancha Deepa Oil Bottle,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2025/10/14/c42f0766-cd97-40be-9ce1-b7bd6a156a2f_65009_1.png",Pure pooja lighting,1 ltr x 2,5,468,444,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
Kukatpally 500072,21-12-2025,12:30:05 PM,Mangaldeep Bambooless Dhoop Stick 4 in 1 Jar,"https://instamart-media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,h_544,w_504/NI_CATALOG/IMAGES/CIW/2024/10/10/255b9381-f097-460b-aee8-2696c2f1dcaf_902961_1.png",Multipurpose dhoop with four divine fragrances,200 g,16,150,126,10 MINS,Organic,Mangaldeep 3 in 1 Premium Incense
